Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
132,,045d28m39.2897340000s,009d13m35.1329400000s,162.434,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2897340000s,009d13m35.1329400000s,160.418,2.016,5036030.698,517696.943,160.418,FIXED,25,38,1.130,0.014,0.017,0.0,2023-11-13,12:21:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.867,0,0.00000000,270.00000000,0.000,0.000,0.000
133,,045d28m39.2923020000s,009d13m35.1674460000s,162.449,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2923020000s,009d13m35.1674460000s,160.433,2.016,5036030.779,517697.692,160.433,FIXED,25,38,1.130,0.014,0.017,0.0,2023-11-13,12:21:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,236.146,0,0.00000000,270.00000000,0.000,0.000,0.000
134,,045d28m39.2940360000s,009d13m35.2015800000s,162.424,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2940360000s,009d13m35.2015800000s,160.408,2.016,5036030.834,517698.433,160.408,FIXED,24,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,235.448,0,0.00000000,270.00000000,0.000,0.000,0.000
135,,045d28m39.2965920000s,009d13m35.2378500000s,162.465,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.2965920000s,009d13m35.2378500000s,160.449,2.016,5036030.916,517699.220,160.449,FIXED,25,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,234.689,0,0.00000000,270.00000000,0.000,0.000,0.000
136,,045d28m39.3005160000s,009d13m35.2710660000s,162.458,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3005160000s,009d13m35.2710660000s,160.442,2.016,5036031.039,517699.941,160.442,FIXED,25,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.982,0,0.00000000,270.00000000,0.000,0.000,0.000
137,,045d28m39.3048240000s,009d13m35.3043600000s,162.493,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3048240000s,009d13m35.3043600000s,160.477,2.016,5036031.174,517700.663,160.477,FIXED,24,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,233.264,0,0.00000000,270.00000000,0.000,0.000,0.000
138,,045d28m39.3078540000s,009d13m35.3382600000s,162.486,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3078540000s,009d13m35.3382600000s,160.470,2.016,5036031.269,517701.399,160.470,FIXED,25,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,232.554,0,0.00000000,270.00000000,0.000,0.000,0.000
139,,045d28m39.3107280000s,009d13m35.3729220000s,162.517,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3107280000s,009d13m35.3729220000s,160.501,2.016,5036031.360,517702.151,160.501,FIXED,25,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.826,0,0.00000000,270.00000000,0.000,0.000,0.000
140,,045d28m39.3152820000s,009d13m35.4084900000s,162.517,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3152820000s,009d13m35.4084900000s,160.501,2.016,5036031.503,517702.923,160.501,FIXED,24,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,231.064,0,0.00000000,270.00000000,0.000,0.000,0.000
141,,045d28m39.3202680000s,009d13m35.4393300000s,162.521,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3202680000s,009d13m35.4393300000s,160.505,2.016,5036031.659,517703.592,160.505,FIXED,24,39,1.130,0.014,0.017,0.0,2023-11-13,12:21:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,230.392,0,0.00000000,270.00000000,0.000,0.000,0.000
142,,045d28m39.3255240000s,009d13m35.4723540000s,162.488,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3255240000s,009d13m35.4723540000s,160.472,2.016,5036031.823,517704.309,160.472,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:21:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,229.677,0,0.00000000,270.00000000,0.000,0.000,0.000
143,,045d28m39.3298500000s,009d13m35.5065240000s,162.554,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3298500000s,009d13m35.5065240000s,160.538,2.016,5036031.958,517705.050,160.538,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.938,0,0.00000000,270.00000000,0.000,0.000,0.000
144,,045d28m39.3376860000s,009d13m35.5431900000s,162.567,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3376860000s,009d13m35.5431900000s,160.551,2.016,5036032.202,517705.846,160.551,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,228.115,0,0.00000000,270.00000000,0.000,0.000,0.000
145,,045d28m39.3475860000s,009d13m35.5823700000s,162.595,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3475860000s,009d13m35.5823700000s,160.579,2.016,5036032.510,517706.695,160.579,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,227.216,0,0.00000000,270.00000000,0.000,0.000,0.000
146,,045d28m39.3581640000s,009d13m35.6165940000s,162.608,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3581640000s,009d13m35.6165940000s,160.592,2.016,5036032.839,517707.438,160.592,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,226.410,0,0.00000000,270.00000000,0.000,0.000,0.000
147,,045d28m39.3676560000s,009d13m35.6540220000s,162.606,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3676560000s,009d13m35.6540220000s,160.590,2.016,5036033.134,517708.249,160.590,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,225.555,0,0.00000000,270.00000000,0.000,0.000,0.000
148,,045d28m39.3783180000s,009d13m35.6944740000s,162.611,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3783180000s,009d13m35.6944740000s,160.595,2.016,5036033.466,517709.127,160.595,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,224.626,0,0.00000000,270.00000000,0.000,0.000,0.000
149,,045d28m39.3885480000s,009d13m35.7285660000s,162.634,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3885480000s,009d13m35.7285660000s,160.618,2.016,5036033.783,517709.866,160.618,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.825,0,0.00000000,270.00000000,0.000,0.000,0.000
150,,045d28m39.3970380000s,009d13m35.7584940000s,162.635,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3970380000s,009d13m35.7584940000s,160.619,2.016,5036034.047,517710.515,160.619,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.130,0,0.00000000,270.00000000,0.000,0.000,0.000
151,,045d28m39.4033860000s,009d13m35.7815700000s,162.643,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4033860000s,009d13m35.7815700000s,160.627,2.016,5036034.245,517711.015,160.627,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.596,0,0.00000000,270.00000000,0.000,0.000,0.000
152,,045d28m39.4103580000s,009d13m35.8072500000s,162.631,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4103580000s,009d13m35.8072500000s,160.615,2.016,5036034.461,517711.572,160.615,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.006,0,0.00000000,270.00000000,0.000,0.000,0.000
153,,045d28m39.4181220000s,009d13m35.8379760000s,162.664,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4181220000s,009d13m35.8379760000s,160.648,2.016,5036034.703,517712.239,160.648,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.300,0,0.00000000,270.00000000,0.000,0.000,0.000
154,,045d28m39.4283760000s,009d13m35.8708740000s,162.667,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4283760000s,009d13m35.8708740000s,160.651,2.016,5036035.021,517712.952,160.651,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.526,0,0.00000000,270.00000000,0.000,0.000,0.000
155,,045d28m39.4393500000s,009d13m35.9022600000s,162.691,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4393500000s,009d13m35.9022600000s,160.675,2.016,5036035.362,517713.632,160.675,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.770,0,0.00000000,270.00000000,0.000,0.000,0.000
156,,045d28m39.4501260000s,009d13m35.9340060000s,162.705,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4501260000s,009d13m35.9340060000s,160.689,2.016,5036035.696,517714.321,160.689,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.012,0,0.00000000,270.00000000,0.000,0.000,0.000
157,,045d28m39.4615800000s,009d13m35.9676300000s,162.663,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4615800000s,009d13m35.9676300000s,160.647,2.016,5036036.052,517715.050,160.647,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.215,0,0.00000000,270.00000000,0.000,0.000,0.000
158,,045d28m39.4752960000s,009d13m36.0031020000s,162.697,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4752960000s,009d13m36.0031020000s,160.681,2.016,5036036.477,517715.819,160.681,FIXED,25,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.346,0,0.00000000,270.00000000,0.000,0.000,0.000
159,,045d28m39.4869360000s,009d13m36.0351420000s,162.699,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4869360000s,009d13m36.0351420000s,160.683,2.016,5036036.838,517716.513,160.683,FIXED,24,40,1.130,0.014,0.017,0.0,2023-11-13,12:22:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.573,0,0.00000000,270.00000000,0.000,0.000,0.000
160,,045d28m39.5018640000s,009d13m36.0668940000s,162.792,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5018640000s,009d13m36.0668940000s,160.776,2.016,5036037.301,517717.201,160.776,FIXED,26,40,1.060,0.014,0.017,0.0,2023-11-13,12:22:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.755,0,0.00000000,270.00000000,0.000,0.000,0.000
161,,045d28m39.5106780000s,009d13m36.0939240000s,162.823,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5106780000s,009d13m36.0939240000s,160.807,2.016,5036037.575,517717.787,160.807,FIXED,26,40,1.060,0.014,0.017,0.0,2023-11-13,12:22:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.110,0,0.00000000,270.00000000,0.000,0.000,0.000
162,,045d28m39.5243160000s,009d13m36.1235460000s,162.787,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5243160000s,009d13m36.1235460000s,160.771,2.016,5036037.997,517718.429,160.771,FIXED,25,40,1.060,0.014,0.017,0.0,2023-11-13,12:22:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.368,0,0.00000000,270.00000000,0.000,0.000,0.000
163,,045d28m39.5380380000s,009d13m36.1497600000s,162.794,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5380380000s,009d13m36.1497600000s,160.778,2.016,5036038.422,517718.997,160.778,FIXED,25,40,1.100,0.014,0.017,0.0,2023-11-13,12:22:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.687,0,0.00000000,270.00000000,0.000,0.000,0.000
164,,045d28m39.5527380000s,009d13m36.1795860000s,162.779,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5527380000s,009d13m36.1795860000s,160.763,2.016,5036038.878,517719.643,160.763,FIXED,27,40,1.100,0.014,0.017,0.0,2023-11-13,12:22:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.926,0,0.00000000,270.00000000,0.000,0.000,0.000
165,,045d28m39.5684460000s,009d13m36.2059680000s,162.800,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5684460000s,009d13m36.2059680000s,160.784,2.016,5036039.364,517720.215,160.784,FIXED,28,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.216,0,0.00000000,270.00000000,0.000,0.000,0.000
166,,045d28m39.5858340000s,009d13m36.2360580000s,162.822,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5858340000s,009d13m36.2360580000s,160.806,2.016,5036039.903,517720.867,160.806,FIXED,26,41,1.000,0.014,0.017,0.0,2023-11-13,12:22:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.414,0,0.00000000,270.00000000,0.000,0.000,0.000
167,,045d28m39.6000960000s,009d13m36.2686380000s,162.802,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6000960000s,009d13m36.2686380000s,160.786,2.016,5036040.345,517721.573,160.786,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,210.605,0,0.00000000,270.00000000,0.000,0.000,0.000
168,,045d28m39.6141120000s,009d13m36.2955840000s,162.843,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6141120000s,009d13m36.2955840000s,160.827,2.016,5036040.779,517722.156,160.827,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.902,0,0.00000000,270.00000000,0.000,0.000,0.000
169,,045d28m39.6291660000s,009d13m36.3054240000s,162.817,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6291660000s,009d13m36.3054240000s,160.801,2.016,5036041.244,517722.369,160.801,FIXED,26,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.538,0,0.00000000,270.00000000,0.000,0.000,0.000
170,,045d28m39.6503100000s,009d13m36.3189180000s,162.819,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6503100000s,009d13m36.3189180000s,160.803,2.016,5036041.898,517722.660,160.803,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.029,0,0.00000000,270.00000000,0.000,0.000,0.000
171,,045d28m39.6763080000s,009d13m36.3362820000s,162.829,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6763080000s,009d13m36.3362820000s,160.813,2.016,5036042.701,517723.035,160.813,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.388,0,0.00000000,270.00000000,0.000,0.000,0.000
172,,045d28m39.6992100000s,009d13m36.3570120000s,162.811,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6992100000s,009d13m36.3570120000s,160.795,2.016,5036043.409,517723.483,160.795,FIXED,26,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.720,0,0.00000000,270.00000000,0.000,0.000,0.000
173,,045d28m39.7215360000s,009d13m36.3756780000s,162.830,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7215360000s,009d13m36.3756780000s,160.814,2.016,5036044.099,517723.886,160.814,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.096,0,0.00000000,270.00000000,0.000,0.000,0.000
174,,045d28m39.7484820000s,009d13m36.3919020000s,162.833,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7484820000s,009d13m36.3919020000s,160.817,2.016,5036044.932,517724.236,160.817,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.473,0,0.00000000,270.00000000,0.000,0.000,0.000
175,,045d28m39.7755240000s,009d13m36.4099680000s,162.845,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7755240000s,009d13m36.4099680000s,160.829,2.016,5036045.767,517724.626,160.829,FIXED,26,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.813,0,0.00000000,270.00000000,0.000,0.000,0.000
176,,045d28m39.8021880000s,009d13m36.4252440000s,162.828,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8021880000s,009d13m36.4252440000s,160.812,2.016,5036046.591,517724.955,160.812,FIXED,28,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.220,0,0.00000000,270.00000000,0.000,0.000,0.000
177,,045d28m39.8247120000s,009d13m36.4459680000s,162.844,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8247120000s,009d13m36.4459680000s,160.828,2.016,5036047.287,517725.403,160.828,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,204.558,0,0.00000000,270.00000000,0.000,0.000,0.000
178,,045d28m39.8494080000s,009d13m36.4620480000s,162.871,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8494080000s,009d13m36.4620480000s,160.855,2.016,5036048.051,517725.750,160.855,FIXED,26,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.967,0,0.00000000,270.00000000,0.000,0.000,0.000
179,,045d28m39.8746080000s,009d13m36.4785180000s,162.869,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8746080000s,009d13m36.4785180000s,160.853,2.016,5036048.829,517726.105,160.853,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.368,0,0.00000000,270.00000000,0.000,0.000,0.000
180,,045d28m39.8982780000s,009d13m36.4948500000s,162.892,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8982780000s,009d13m36.4948500000s,160.876,2.016,5036049.561,517726.458,160.876,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.786,0,0.00000000,270.00000000,0.000,0.000,0.000
181,,045d28m39.9247680000s,009d13m36.5094780000s,162.837,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9247680000s,009d13m36.5094780000s,160.821,2.016,5036050.379,517726.773,160.821,FIXED,25,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.223,0,0.00000000,270.00000000,0.000,0.000,0.000
182,,045d28m39.9503340000s,009d13m36.5272980000s,162.857,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9503340000s,009d13m36.5272980000s,160.841,2.016,5036051.169,517727.158,160.841,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.596,0,0.00000000,270.00000000,0.000,0.000,0.000
183,,045d28m39.9776280000s,009d13m36.5445120000s,162.919,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9776280000s,009d13m36.5445120000s,160.903,2.016,5036052.012,517727.529,160.903,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.959,0,0.00000000,270.00000000,0.000,0.000,0.000
184,,045d28m40.0050600000s,009d13m36.5573400000s,162.898,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0050600000s,009d13m36.5573400000s,160.882,2.016,5036052.860,517727.805,160.882,FIXED,26,40,1.100,0.014,0.015,0.0,2023-11-13,12:22:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.424,0,0.00000000,270.00000000,0.000,0.000,0.000
185,,045d28m40.0330200000s,009d13m36.5703360000s,162.935,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0330200000s,009d13m36.5703360000s,160.919,2.016,5036053.723,517728.085,160.919,FIXED,27,40,1.040,0.014,0.015,0.0,2023-11-13,12:22:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.874,0,0.00000000,270.00000000,0.000,0.000,0.000
186,,045d28m40.0609320000s,009d13m36.5869260000s,162.887,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0609320000s,009d13m36.5869260000s,160.871,2.016,5036054.586,517728.443,160.871,FIXED,26,40,1.000,0.014,0.015,0.0,2023-11-13,12:22:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.268,0,0.00000000,270.00000000,0.000,0.000,0.000
187,,045d28m40.0890360000s,009d13m36.6034680000s,162.880,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0890360000s,009d13m36.6034680000s,160.864,2.016,5036055.454,517728.799,160.864,FIXED,25,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.656,0,0.00000000,270.00000000,0.000,0.000,0.000
188,,045d28m40.1151120000s,009d13m36.6131160000s,162.874,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1151120000s,009d13m36.6131160000s,160.858,2.016,5036056.259,517729.007,160.858,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.207,0,0.00000000,270.00000000,0.000,0.000,0.000
189,,045d28m40.1448540000s,009d13m36.6233820000s,162.923,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1448540000s,009d13m36.6233820000s,160.907,2.016,5036057.178,517729.227,160.907,FIXED,27,39,1.040,0.014,0.017,0.0,2023-11-13,12:22:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.704,0,0.00000000,270.00000000,0.000,0.000,0.000
190,,045d28m40.1681340000s,009d13m36.6305460000s,162.950,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1681340000s,009d13m36.6305460000s,160.934,2.016,5036057.897,517729.380,160.934,FIXED,26,39,1.000,0.014,0.017,0.0,2023-11-13,12:22:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.333,0,0.00000000,270.00000000,0.000,0.000,0.000
191,,045d28m40.1926260000s,009d13m36.6434640000s,162.949,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1926260000s,009d13m36.6434640000s,160.933,2.016,5036058.653,517729.659,160.933,FIXED,27,39,1.000,0.014,0.017,0.0,2023-11-13,12:22:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.839,0,0.00000000,270.00000000,0.000,0.000,0.000
192,,045d28m40.2196320000s,009d13m36.6527040000s,162.962,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2196320000s,009d13m36.6527040000s,160.946,2.016,5036059.487,517729.857,160.946,FIXED,28,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.396,0,0.00000000,270.00000000,0.000,0.000,0.000
193,,045d28m40.2481140000s,009d13m36.6611400000s,162.947,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2481140000s,009d13m36.6611400000s,160.931,2.016,5036060.367,517730.038,160.931,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.964,0,0.00000000,270.00000000,0.000,0.000,0.000
194,,045d28m40.2770940000s,009d13m36.6692280000s,162.944,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2770940000s,009d13m36.6692280000s,160.928,2.016,5036061.262,517730.211,160.928,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.536,0,0.00000000,270.00000000,0.000,0.000,0.000
195,,045d28m40.3033920000s,009d13m36.6768360000s,162.952,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3033920000s,009d13m36.6768360000s,160.936,2.016,5036062.074,517730.374,160.936,FIXED,27,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.143,0,0.00000000,270.00000000,0.000,0.000,0.000
196,,045d28m40.3300680000s,009d13m36.6853860000s,162.976,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3300680000s,009d13m36.6853860000s,160.960,2.016,5036062.897,517730.557,160.960,FIXED,26,40,1.000,0.014,0.017,0.0,2023-11-13,12:22:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.727,0,0.00000000,270.00000000,0.000,0.000,0.000
197,,045d28m40.3544340000s,009d13m36.6945660000s,162.986,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3544340000s,009d13m36.6945660000s,160.970,2.016,5036063.650,517730.754,160.970,FIXED,27,40,1.040,0.014,0.017,0.0,2023-11-13,12:22:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.324,0,0.00000000,270.00000000,0.000,0.000,0.000
