Name,Code,Org_Latitude,Org_Longitude,Org_Altitude,Correct_Latitude,Correct_Longitude,Correct_Altitude,Latitude,Longitude,Altitude,AntennaHeight,Northing,Easting,Height,State,Satellite_Lock,Satellite_View,PDOP,HRMS,VRMS,Age,Date,Time,Base_ID,Base_Latitude,Base_Longitude,Base_Altitude,Base_Distance,CompensationMode,InclineAngle,AzimuthAngle,Correct_n,Correct_e,Correct_h
257,,045d28m40.7900280000s,009d13m36.5706900000s,162.912,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7900280000s,009d13m36.5706900000s,160.896,2.016,5036077.085,517728.027,160.896,FIXED,25,38,1.350,0.014,0.018,0.0,2023-11-13,12:34:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.578,0,0.00000000,270.00000000,0.000,0.000,0.000
258,,045d28m40.7893080000s,009d13m36.6033000000s,162.908,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7893080000s,009d13m36.6033000000s,160.892,2.016,5036077.065,517728.735,160.892,FIXED,25,38,1.430,0.014,0.022,0.0,2023-11-13,12:34:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.901,0,0.00000000,270.00000000,0.000,0.000,0.000
259,,045d28m40.7915280000s,009d13m36.6353220000s,162.955,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7915280000s,009d13m36.6353220000s,160.939,2.016,5036077.135,517729.430,160.939,FIXED,27,38,1.200,0.014,0.015,0.0,2023-11-13,12:34:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.208,0,0.00000000,270.00000000,0.000,0.000,0.000
260,,045d28m40.7918100000s,009d13m36.6748140000s,162.996,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7918100000s,009d13m36.6748140000s,160.980,2.016,5036077.146,517730.287,160.980,FIXED,26,38,1.290,0.014,0.016,0.0,2023-11-13,12:34:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.373,0,0.00000000,270.00000000,0.000,0.000,0.000
261,,045d28m40.7924820000s,009d13m36.7157880000s,162.997,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7924820000s,009d13m36.7157880000s,160.981,2.016,5036077.170,517731.177,160.981,FIXED,25,38,1.350,0.014,0.015,0.0,2023-11-13,12:34:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.511,0,0.00000000,270.00000000,0.000,0.000,0.000
262,,045d28m40.7941440000s,009d13m36.7509420000s,163.032,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7941440000s,009d13m36.7509420000s,161.016,2.016,5036077.223,517731.940,161.016,FIXED,23,38,1.350,0.014,0.017,0.0,2023-11-13,12:34:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.759,0,0.00000000,270.00000000,0.000,0.000,0.000
263,,045d28m40.7916720000s,009d13m36.7802220000s,163.021,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7916720000s,009d13m36.7802220000s,161.005,2.016,5036077.148,517732.576,161.005,FIXED,23,38,1.350,0.014,0.018,0.0,2023-11-13,12:34:53,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.165,0,0.00000000,270.00000000,0.000,0.000,0.000
264,,045d28m40.7845980000s,009d13m36.7903620000s,163.019,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7845980000s,009d13m36.7903620000s,161.003,2.016,5036076.931,517732.796,161.003,FIXED,23,38,1.310,0.014,0.018,0.0,2023-11-13,12:34:54,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.001,0,0.00000000,270.00000000,0.000,0.000,0.000
265,,045d28m40.7722980000s,009d13m36.7884660000s,162.989,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7722980000s,009d13m36.7884660000s,160.973,2.016,5036076.551,517732.756,160.973,FIXED,23,38,1.200,0.014,0.018,0.0,2023-11-13,12:34:55,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.129,0,0.00000000,270.00000000,0.000,0.000,0.000
266,,045d28m40.7524260000s,009d13m36.7884240000s,162.943,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7524260000s,009d13m36.7884240000s,160.927,2.016,5036075.938,517732.757,160.927,FIXED,22,39,1.350,0.014,0.015,0.0,2023-11-13,12:34:56,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.274,0,0.00000000,270.00000000,0.000,0.000,0.000
267,,045d28m40.7222940000s,009d13m36.7839660000s,162.993,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.7222940000s,009d13m36.7839660000s,160.977,2.016,5036075.008,517732.663,160.977,FIXED,24,38,1.350,0.014,0.017,0.0,2023-11-13,12:34:57,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.569,0,0.00000000,270.00000000,0.000,0.000,0.000
268,,045d28m40.6959240000s,009d13m36.7789320000s,162.969,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6959240000s,009d13m36.7789320000s,160.953,2.016,5036074.194,517732.556,160.953,FIXED,24,38,1.350,0.014,0.017,0.0,2023-11-13,12:34:58,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,189.866,0,0.00000000,270.00000000,0.000,0.000,0.000
269,,045d28m40.6695300000s,009d13m36.7751340000s,162.945,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6695300000s,009d13m36.7751340000s,160.929,2.016,5036073.379,517732.476,160.929,FIXED,23,39,1.350,0.014,0.016,0.0,2023-11-13,12:34:59,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.140,0,0.00000000,270.00000000,0.000,0.000,0.000
270,,045d28m40.6393560000s,009d13m36.7666200000s,163.035,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6393560000s,009d13m36.7666200000s,161.019,2.016,5036072.447,517732.294,161.019,FIXED,24,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:00,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.525,0,0.00000000,270.00000000,0.000,0.000,0.000
271,,045d28m40.6111980000s,009d13m36.7588020000s,163.093,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.6111980000s,009d13m36.7588020000s,161.077,2.016,5036071.578,517732.126,161.077,FIXED,24,39,1.200,0.014,0.016,0.0,2023-11-13,12:35:01,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,190.890,0,0.00000000,270.00000000,0.000,0.000,0.000
272,,045d28m40.5822360000s,009d13m36.7526700000s,163.015,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5822360000s,009d13m36.7526700000s,160.999,2.016,5036070.684,517731.996,160.999,FIXED,27,39,1.200,0.014,0.016,0.0,2023-11-13,12:35:02,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.251,0,0.00000000,270.00000000,0.000,0.000,0.000
273,,045d28m40.5537960000s,009d13m36.7497120000s,163.028,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5537960000s,009d13m36.7497120000s,161.012,2.016,5036069.806,517731.934,161.012,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:03,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.531,0,0.00000000,270.00000000,0.000,0.000,0.000
274,,045d28m40.5246360000s,009d13m36.7425000000s,162.977,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.5246360000s,009d13m36.7425000000s,160.961,2.016,5036068.905,517731.780,160.961,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:04,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,191.919,0,0.00000000,270.00000000,0.000,0.000,0.000
275,,045d28m40.4960340000s,009d13m36.7382400000s,162.989,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4960340000s,009d13m36.7382400000s,160.973,2.016,5036068.022,517731.690,160.973,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:05,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.234,0,0.00000000,270.00000000,0.000,0.000,0.000
276,,045d28m40.4665080000s,009d13m36.7297260000s,163.017,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4665080000s,009d13m36.7297260000s,161.001,2.016,5036067.111,517731.508,161.001,FIXED,27,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:06,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,192.647,0,0.00000000,270.00000000,0.000,0.000,0.000
277,,045d28m40.4366160000s,009d13m36.7172640000s,162.972,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4366160000s,009d13m36.7172640000s,160.956,2.016,5036066.188,517731.240,160.956,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:07,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.159,0,0.00000000,270.00000000,0.000,0.000,0.000
278,,045d28m40.4068860000s,009d13m36.7073100000s,162.969,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.4068860000s,009d13m36.7073100000s,160.953,2.016,5036065.269,517731.026,160.953,FIXED,24,39,1.200,0.014,0.015,0.0,2023-11-13,12:35:08,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,193.614,0,0.00000000,270.00000000,0.000,0.000,0.000
279,,045d28m40.3786440000s,009d13m36.6992220000s,162.969,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3786440000s,009d13m36.6992220000s,160.953,2.016,5036064.397,517730.853,160.953,FIXED,25,38,1.270,0.014,0.017,0.0,2023-11-13,12:35:09,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.022,0,0.00000000,270.00000000,0.000,0.000,0.000
280,,045d28m40.3482180000s,009d13m36.6915300000s,162.935,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3482180000s,009d13m36.6915300000s,160.919,2.016,5036063.458,517730.689,160.919,FIXED,25,38,1.200,0.014,0.015,0.0,2023-11-13,12:35:10,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.449,0,0.00000000,270.00000000,0.000,0.000,0.000
281,,045d28m40.3166100000s,009d13m36.6812340000s,162.917,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.3166100000s,009d13m36.6812340000s,160.901,2.016,5036062.482,517730.468,160.901,FIXED,25,39,1.200,0.014,0.015,0.0,2023-11-13,12:35:11,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,194.941,0,0.00000000,270.00000000,0.000,0.000,0.000
282,,045d28m40.2867780000s,009d13m36.6719940000s,162.985,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2867780000s,009d13m36.6719940000s,160.969,2.016,5036061.561,517730.270,160.969,FIXED,24,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:12,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.386,0,0.00000000,270.00000000,0.000,0.000,0.000
283,,045d28m40.2646980000s,009d13m36.6645420000s,162.977,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2646980000s,009d13m36.6645420000s,160.961,2.016,5036060.879,517730.110,160.961,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:13,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,195.739,0,0.00000000,270.00000000,0.000,0.000,0.000
284,,045d28m40.2444960000s,009d13m36.6579000000s,162.973,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2444960000s,009d13m36.6579000000s,160.957,2.016,5036060.255,517729.968,160.957,FIXED,25,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:14,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.059,0,0.00000000,270.00000000,0.000,0.000,0.000
285,,045d28m40.2209340000s,009d13m36.6478080000s,162.971,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.2209340000s,009d13m36.6478080000s,160.955,2.016,5036059.527,517729.751,160.955,FIXED,24,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:15,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.483,0,0.00000000,270.00000000,0.000,0.000,0.000
286,,045d28m40.1945880000s,009d13m36.6405960000s,162.946,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1945880000s,009d13m36.6405960000s,160.930,2.016,5036058.714,517729.596,160.930,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:16,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,196.879,0,0.00000000,270.00000000,0.000,0.000,0.000
287,,045d28m40.1674380000s,009d13m36.6324300000s,162.967,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1674380000s,009d13m36.6324300000s,160.951,2.016,5036057.875,517729.421,160.951,FIXED,26,39,1.200,0.014,0.016,0.0,2023-11-13,12:35:17,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.298,0,0.00000000,270.00000000,0.000,0.000,0.000
288,,045d28m40.1385840000s,009d13m36.6242520000s,162.934,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1385840000s,009d13m36.6242520000s,160.918,2.016,5036056.984,517729.246,160.918,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:18,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,197.745,0,0.00000000,270.00000000,0.000,0.000,0.000
289,,045d28m40.1093640000s,009d13m36.6143280000s,162.914,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.1093640000s,009d13m36.6143280000s,160.898,2.016,5036056.082,517729.033,160.898,FIXED,26,39,1.200,0.014,0.018,0.0,2023-11-13,12:35:19,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.232,0,0.00000000,270.00000000,0.000,0.000,0.000
290,,045d28m40.0811520000s,009d13m36.6030240000s,162.907,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0811520000s,009d13m36.6030240000s,160.891,2.016,5036055.211,517728.790,160.891,FIXED,26,39,1.200,0.014,0.015,0.0,2023-11-13,12:35:20,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,198.738,0,0.00000000,270.00000000,0.000,0.000,0.000
291,,045d28m40.0531980000s,009d13m36.5910420000s,162.877,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0531980000s,009d13m36.5910420000s,160.861,2.016,5036054.347,517728.533,160.861,FIXED,25,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:21,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.262,0,0.00000000,270.00000000,0.000,0.000,0.000
292,,045d28m40.0249320000s,009d13m36.5763000000s,162.882,0.0000000000000000,0.0000000000000000,0.000000,045d28m40.0249320000s,009d13m36.5763000000s,160.866,2.016,5036053.474,517728.215,160.866,FIXED,27,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:22,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,199.842,0,0.00000000,270.00000000,0.000,0.000,0.000
293,,045d28m39.9956520000s,009d13m36.5559780000s,162.900,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9956520000s,009d13m36.5559780000s,160.884,2.016,5036052.569,517727.777,160.884,FIXED,25,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:23,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,200.546,0,0.00000000,270.00000000,0.000,0.000,0.000
294,,045d28m39.9709860000s,009d13m36.5396220000s,162.863,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9709860000s,009d13m36.5396220000s,160.847,2.016,5036051.807,517727.424,160.847,FIXED,26,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:24,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.134,0,0.00000000,270.00000000,0.000,0.000,0.000
295,,045d28m39.9447180000s,009d13m36.5228400000s,162.857,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9447180000s,009d13m36.5228400000s,160.841,2.016,5036050.996,517727.062,160.841,FIXED,25,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:25,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,201.744,0,0.00000000,270.00000000,0.000,0.000,0.000
296,,045d28m39.9161040000s,009d13m36.5056560000s,162.851,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.9161040000s,009d13m36.5056560000s,160.835,2.016,5036050.111,517726.691,160.835,FIXED,26,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:26,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,202.388,0,0.00000000,270.00000000,0.000,0.000,0.000
297,,045d28m39.8885760000s,009d13m36.4874220000s,162.831,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8885760000s,009d13m36.4874220000s,160.815,2.016,5036049.261,517726.297,160.815,FIXED,26,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:27,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.047,0,0.00000000,270.00000000,0.000,0.000,0.000
298,,045d28m39.8626080000s,009d13m36.4684260000s,162.826,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8626080000s,009d13m36.4684260000s,160.810,2.016,5036048.458,517725.887,160.810,FIXED,26,38,1.200,0.014,0.016,0.0,2023-11-13,12:35:28,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,203.705,0,0.00000000,270.00000000,0.000,0.000,0.000
299,,045d28m39.8345100000s,009d13m36.4501260000s,162.850,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8345100000s,009d13m36.4501260000s,160.834,2.016,5036047.590,517725.492,160.834,FIXED,26,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:29,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,204.369,0,0.00000000,270.00000000,0.000,0.000,0.000
300,,045d28m39.8051220000s,009d13m36.4317240000s,162.822,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.8051220000s,009d13m36.4317240000s,160.806,2.016,5036046.682,517725.096,160.806,FIXED,27,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:30,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.059,0,0.00000000,270.00000000,0.000,0.000,0.000
301,,045d28m39.7769520000s,009d13m36.4114440000s,162.836,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7769520000s,009d13m36.4114440000s,160.820,2.016,5036045.811,517724.658,160.820,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:31,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,205.769,0,0.00000000,270.00000000,0.000,0.000,0.000
302,,045d28m39.7481760000s,009d13m36.3931680000s,162.864,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7481760000s,009d13m36.3931680000s,160.848,2.016,5036044.922,517724.263,160.848,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:32,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,206.446,0,0.00000000,270.00000000,0.000,0.000,0.000
303,,045d28m39.7213740000s,009d13m36.3753480000s,162.816,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.7213740000s,009d13m36.3753480000s,160.800,2.016,5036044.094,517723.879,160.800,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:33,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.106,0,0.00000000,270.00000000,0.000,0.000,0.000
304,,045d28m39.6934860000s,009d13m36.3545280000s,162.789,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6934860000s,009d13m36.3545280000s,160.773,2.016,5036043.232,517723.429,160.773,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:34,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,207.837,0,0.00000000,270.00000000,0.000,0.000,0.000
305,,045d28m39.6659700000s,009d13m36.3319800000s,162.822,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6659700000s,009d13m36.3319800000s,160.806,2.016,5036042.382,517722.942,160.806,FIXED,27,38,1.200,0.014,0.017,0.0,2023-11-13,12:35:35,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,208.591,0,0.00000000,270.00000000,0.000,0.000,0.000
306,,045d28m39.6396180000s,009d13m36.3115440000s,162.819,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6396180000s,009d13m36.3115440000s,160.803,2.016,5036041.567,517722.501,160.803,FIXED,25,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:36,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.297,0,0.00000000,270.00000000,0.000,0.000,0.000
307,,045d28m39.6144420000s,009d13m36.2915760000s,162.825,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.6144420000s,009d13m36.2915760000s,160.809,2.016,5036040.789,517722.069,160.809,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:37,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,209.980,0,0.00000000,270.00000000,0.000,0.000,0.000
308,,045d28m39.5954220000s,009d13m36.2619900000s,162.826,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5954220000s,009d13m36.2619900000s,160.810,2.016,5036040.200,517721.429,160.810,FIXED,24,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:38,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,210.787,0,0.00000000,270.00000000,0.000,0.000,0.000
309,,045d28m39.5784720000s,009d13m36.2291760000s,162.790,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5784720000s,009d13m36.2291760000s,160.774,2.016,5036039.675,517720.718,160.774,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:39,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,211.640,0,0.00000000,270.00000000,0.000,0.000,0.000
310,,045d28m39.5613420000s,009d13m36.1956840000s,162.778,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5613420000s,009d13m36.1956840000s,160.762,2.016,5036039.144,517719.992,160.762,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:40,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,212.506,0,0.00000000,270.00000000,0.000,0.000,0.000
311,,045d28m39.5455920000s,009d13m36.1618500000s,162.775,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5455920000s,009d13m36.1618500000s,160.759,2.016,5036038.656,517719.259,160.759,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:41,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,213.362,0,0.00000000,270.00000000,0.000,0.000,0.000
312,,045d28m39.5277960000s,009d13m36.1289580000s,162.749,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5277960000s,009d13m36.1289580000s,160.733,2.016,5036038.105,517718.546,160.733,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:42,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,214.226,0,0.00000000,270.00000000,0.000,0.000,0.000
313,,045d28m39.5102160000s,009d13m36.0883680000s,162.741,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.5102160000s,009d13m36.0883680000s,160.725,2.016,5036037.560,517717.667,160.725,FIXED,26,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:43,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,215.238,0,0.00000000,270.00000000,0.000,0.000,0.000
314,,045d28m39.4930260000s,009d13m36.0480300000s,162.745,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4930260000s,009d13m36.0480300000s,160.729,2.016,5036037.027,517716.793,160.729,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:44,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,216.239,0,0.00000000,270.00000000,0.000,0.000,0.000
315,,045d28m39.4776000000s,009d13m36.0102120000s,162.688,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4776000000s,009d13m36.0102120000s,160.672,2.016,5036036.549,517715.973,160.672,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:45,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,217.179,0,0.00000000,270.00000000,0.000,0.000,0.000
316,,045d28m39.4640460000s,009d13m35.9700000000s,162.717,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4640460000s,009d13m35.9700000000s,160.701,2.016,5036036.128,517715.101,160.701,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:46,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,218.132,0,0.00000000,270.00000000,0.000,0.000,0.000
317,,045d28m39.4502760000s,009d13m35.9304900000s,162.711,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4502760000s,009d13m35.9304900000s,160.695,2.016,5036035.701,517714.244,160.695,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:47,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,219.079,0,0.00000000,270.00000000,0.000,0.000,0.000
318,,045d28m39.4365180000s,009d13m35.8906260000s,162.671,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4365180000s,009d13m35.8906260000s,160.655,2.016,5036035.274,517713.380,160.655,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:48,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,220.038,0,0.00000000,270.00000000,0.000,0.000,0.000
319,,045d28m39.4217220000s,009d13m35.8491300000s,162.665,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4217220000s,009d13m35.8491300000s,160.649,2.016,5036034.815,517712.481,160.649,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:49,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,221.036,0,0.00000000,270.00000000,0.000,0.000,0.000
320,,045d28m39.4081620000s,009d13m35.8084500000s,162.675,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.4081620000s,009d13m35.8084500000s,160.659,2.016,5036034.394,517711.598,160.659,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:50,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.002,0,0.00000000,270.00000000,0.000,0.000,0.000
321,,045d28m39.3968700000s,009d13m35.7661380000s,162.629,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3968700000s,009d13m35.7661380000s,160.613,2.016,5036034.042,517710.681,160.613,FIXED,28,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:51,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,222.981,0,0.00000000,270.00000000,0.000,0.000,0.000
322,,045d28m39.3863400000s,009d13m35.7240300000s,162.602,0.0000000000000000,0.0000000000000000,0.000000,045d28m39.3863400000s,009d13m35.7240300000s,160.586,2.016,5036033.715,517709.768,160.586,FIXED,27,39,1.200,0.014,0.017,0.0,2023-11-13,12:35:52,RTCM-Ref 18,045d28m42.1269631298s,009d13m45.1661289562s,191.162,223.945,0,0.00000000,270.00000000,0.000,0.000,0.000
